東華街一段裕民二路,121.5160422,25.11422019
東華街二段致遠二路,121.5135241,25.11777314
東華街二段立農街二段,121.5125742,25.11900249
東華街二段致遠三路,121.5117009,25.11975232
東華街二段致遠三路55巷,121.5089326,25.12053216
東華街二段266號,121.508118,25.12068357
東華街二段300巷,121.5067993,25.12094541
東華街二段340巷,121.5055751,25.12115866
東華街二段366號,121.5048912,25.12129793
東華街二段公館路,121.5027908,25.12192119
西安街一段文林北路94巷,121.5199168,25.10778361
西安街一段致遠一路一段46巷,121.5182525,25.11056335
西安街一段自強街,121.5173569,25.11120269
西安街一段東陽街,121.5168725,25.11198071
西安街二段致遠二路,121.5131618,25.11749087
西安街二段立農街一段,121.5114697,25.11939209
西安街二段立農街一段413巷,121.5099099,25.11991858
西安街二段立農街一段385巷,121.5087812,25.12013716
西安街二段立農街一段349巷,121.5080006,25.12027983
西安街二段立農街一段279巷,121.5063012,25.12060142
西安街二段立農街一段187巷,121.5047363,25.12086915
西安街二段公館路,121.5026903,25.12141719
大度路150巷,121.4935589,25.12152363
大度路167巷,121.4918338,25.12150091
大度路第二迴轉道,121.4860982,25.12190696
大度路貴子坑溪,121.4864517,25.12208716
大度路三段151號,121.4730528,25.12265472
大度路立德路,121.4714097,25.12283907
關渡路大度路,121.4694944,25.12289279
大度路立功街,121.4689267,25.12318408
大度路知行路,121.4668582,25.12321516
中央北四段大度路,121.4643669,25.12381664
大業路65巷,121.499201,25.12325425
大業路三合街二段,121.4985546,25.1256848
大業路280巷,121.4980798,25.12710465
大業路大興街,121.4970633,25.12961099
大業路452巷,121.4962243,25.13141542
大業路豐年路二段(北投路二段),121.4963071,25.13455902
大業路大同街,121.4991034,25.13699141
大業路雙全街,121.5010607,25.13705983
大業路泉源路,121.5037404,25.13728014
泉源路新民路(逸仙國小),121.5049686,25.13840501
新民路60號(國軍醫院),121.5097595,25.13987362
北投路二段大業路516巷,121.4975883,25.13257543
北投路二段捷運北投站門口,121.4980169,25.13205806
